id,type,name,elevation_ft,municipality,gps_code,iata_code,local_code,latitude,longitude,state_code
KOEA,small_airport,O'Neal Airport,414.0,Vincennes,KOEA,OEA,OEA, 38.6913986206,-87.5522003174,IN
KOEO,small_airport,L O Simenstad Municipal Airport,903.0,Osceola,KOEO,OEO,OEO, 45.310001373291,-92.691902160645,WI
KOFF,medium_airport,Offutt Air Force Base,1052.0,Omaha,KOFF,OFF,OFF, 41.118301391602,-95.912498474121,NE
KOFK,medium_airport,Karl Stefan Memorial Airport,1573.0,Norfolk,KOFK,OFK,OFK, 41.985500335693,-97.435096740723,NE
KOGA,small_airport,Searle Field,3279.0,Ogallala,KOGA,OGA,OGA, 41.11949921,-101.7699966,NE
KOGB,medium_airport,Orangeburg Municipal Airport,195.0,Orangeburg,KOGB,OGB,OGB, 33.456798553467,-80.859497070312,SC
KOGD,medium_airport,Ogden Hinckley Airport,4473.0,Ogden,KOGD,OGD,OGD, 41.195899963379,-112.0120010376,UT
KOGS,small_airport,Ogdensburg International Airport,297.0,Ogdensburg,KOGS,OGS,OGS, 44.6819000244,-75.46549987790002,NY
KOIC,small_airport,Lt Warren Eaton Airport,1025.0,Norwich,KOIC,OIC,OIC, 42.566600799561,-75.524101257324,NY
KOIL,closed,Splane Memorial Airport,1552.0,Oil City,KOIL,OIL,OIL, 41.4813,-79.7449,PA
KOJC,small_airport,Johnson County Executive Airport,1096.0,Olathe,KOJC,OJC,OJC, 38.84759903,-94.73760223,KS
KOKB,small_airport,Oceanside Municipal Airport,28.0,Oceanside,KOKB,OCN,OKB, 33.217300415039,-117.35399627686,CA
KOKC,large_airport,Will Rogers World Airport,1295.0,Oklahoma City,KOKC,OKC,OKC, 35.39310073852539,-97.60070037841797,OK
KOKH,small_airport,AJ Eisenberg Airport,193.0,Oak Harbor,KOKH,ODW,OKH, 48.251499176,-122.674003601,WA
KOKK,small_airport,Kokomo Municipal Airport,830.0,Kokomo,KOKK,OKK,OKK, 40.528198242188,-86.05899810791,IN
KOKM,small_airport,Okmulgee Regional Airport,720.0,Okmulgee,KOKM,OKM,OKM, 35.668098449707,-95.948699951172,OK
KOKS,small_airport,Garden County Airport,3394.0,Oshkosh,KOKS,OKS,OKS, 41.401000976562,-102.35500335693,NE
KOKV,small_airport,Winchester Regional Airport,726.0,Winchester,KOKV,WGO,OKV, 39.14350128,-78.14440155,VA
KOLD,small_airport,"Dewitt Field,Old Town Municipal Airport",126.0,Old Town,KOLD,OLD,OLD, 44.95280075,-68.67430115,ME
KOLF,medium_airport,L M Clayton Airport,1986.0,Wolf Point,KOLF,OLF,OLF, 48.094501495399996,-105.574996948,MT
KOLM,medium_airport,Olympia Regional Airport,209.0,Olympia,KOLM,OLM,OLM, 46.9693985,-122.9029999,WA
KOLS,medium_airport,Nogales International Airport,3955.0,Nogales,KOLS,OLS,OLS, 31.4177,-110.848,AZ
KOLV,small_airport,Olive Branch Airport,402.0,Olive Branch,KOLV,OLV,OLV, 34.9786987305,-89.78690338130001,MS
KOMA,large_airport,Eppley Airfield,984.0,Omaha,KOMA,OMA,OMA, 41.3032,-95.894096,NE
KOMK,small_airport,Omak Airport,1305.0,Omak,KOMK,OMK,OMK, 48.4644012451,-119.517997742,WA
KONL,small_airport,The O'Neill Municipal John L Baker Field,2031.0,O'Neill,KONL,ONL,ONL, 42.469898,-98.688103,NE
KONO,small_airport,Ontario Municipal Airport,2193.0,Ontario,KONO,ONO,ONO, 44.020500183105,-117.01399993896,OR
KONP,medium_airport,Newport Municipal Airport,160.0,Newport,KONP,ONP,ONP, 44.580399,-124.057999,OR
KONT,large_airport,Ontario International Airport,944.0,Ontario,KONT,ONT,ONT, 34.055999755859375,-117.60099792480469,CA
KOPF,medium_airport,Opa-locka Executive Airport,8.0,Miami,KOPF,OPF,OPF, 25.907,-80.278397,FL
KOQU,medium_airport,Quonset State Airport,18.0,North Kingstown,KOQU,NCO,OQU, 41.597099304199,-71.412101745605,RI
KORD,large_airport,Chicago O'Hare International Airport,672.0,Chicago,KORD,ORD,ORD, 41.9786,-87.9048,IL
KORF,large_airport,Norfolk International Airport,26.0,Norfolk,KORF,ORF,ORF, 36.89459991455078,-76.20120239257812,VA
KORH,medium_airport,Worcester Regional Airport,1009.0,Worcester,KORH,ORH,ORH, 42.26729965209961,-71.87570190429688,MA
KORL,small_airport,Orlando Executive Airport,113.0,Orlando,KORL,ORL,ORL, 28.5455,-81.332901,FL
KORS,small_airport,Orcas Island Airport,31.0,Eastsound,KORS,ESD,ORS, 48.7081985474,-122.910003662,WA
KOSC,small_airport,Oscoda Wurtsmith Airport,633.0,Oscoda,KOSC,OSC,OSC, 44.451599,-83.394096,MI
KOSH,medium_airport,Wittman Regional Airport,808.0,Oshkosh,KOSH,OSH,OSH, 43.98440170288086,-88.55699920654297,WI
KOSU,medium_airport,The Ohio State University Airport - Don Scott Field,905.0,Columbus,KOSU,OSU,OSU, 40.0798,-83.072998,OH
KOTH,medium_airport,Southwest Oregon Regional Airport,17.0,North Bend,KOTH,OTH,OTH, 43.41709899902344,-124.24600219726562,OR
KOTM,medium_airport,Ottumwa Regional Airport,845.0,Ottumwa,KOTM,OTM,OTM, 41.10660172,-92.44789886,IA
KOUN,small_airport,University of Oklahoma Westheimer Airport,1182.0,Norman,KOUN,OUN,OUN, 35.2456,-97.472099,OK
KOVE,small_airport,Oroville Municipal Airport,192.0,Oroville,KOVE,OVE,OVE, 39.487800598145,-121.62200164795,CA
KOWA,small_airport,Owatonna Degner Regional Airport,1145.0,Owatonna,KOWA,OWA,OWA, 44.12340164,-93.26059723,MN
KOWB,medium_airport,Owensboro Daviess County Airport,407.0,Owensboro,KOWB,OWB,OWB, 37.74010086,-87.16680145,KY
KOWD,medium_airport,Norwood Memorial Airport,49.0,Norwood,KOWD,OWD,OWD, 42.1904983521,-71.1728973389,MA
KOWK,small_airport,Central Maine Airport of Norridgewock,270.0,Norridgewock,KOWK,OWK,OWK, 44.71549988,-69.86650085,ME
KOXB,small_airport,Ocean City Municipal Airport,11.0,Ocean City,KOXB,OCE,OXB, 38.310398101807,-75.124000549316,MD
KOXC,small_airport,Waterbury Oxford Airport,726.0,Oxford,KOXC,OXC,OXC, 41.47859954834,-73.135200500488,CT
KOXD,small_airport,Miami University Airport,1041.0,Oxford,KOXD,OXD,OXD, 39.50230026,-84.78440094,OH
KOXR,medium_airport,Oxnard Airport,45.0,Oxnard,KOXR,OXR,OXR, 34.200801849365,-119.20700073242,CA
KOY,seaplane_base,Olga Bay Seaplane Base,0.0,Olga Bay,KOY,KOY,KOY, 57.161499023400005,-154.229995728,AK
KOYM,small_airport,St Marys Municipal Airport,1934.0,St Marys,KOYM,STQ,OYM, 41.412498474121,-78.502601623535,PA
KOZA,small_airport,Ozona Municipal Airport,2381.0,Ozona,KOZA,OZA,OZA, 30.735300064087,-101.20300292969,TX
KOZR,medium_airport,Cairns AAF (Fort Rucker) Air Field,301.0,Fort Rucker/Ozark,KOZR,OZR,OZR, 31.27569962,-85.71340179,AL
KP04,small_airport,Bisbee Municipal Airport,4780.0,Bisbee,P04,BSQ,P04, 31.3640003204,-109.883003235,AZ
KP10,small_airport,Polacca Airport,5573.0,Polacca,P10,PXL,P10, 35.7916984558,-110.422996521,AZ
KP13,small_airport,San Carlos Apache Airport,3261.0,Globe,P13,GLB,P13, 33.353099823,-110.666999817,AZ
KP14,small_airport,Holbrook Municipal Airport,5262.0,Holbrook,P14,HBK,P14, 34.940700531,-110.138000488,AZ
KP33,small_airport,Cochise County Airport,4187.0,Willcox,P33,CWX,P33, 32.24539948,-109.8949966,AZ
KPAE,medium_airport,Snohomish County (Paine Field) Airport,606.0,Everett,KPAE,PAE,PAE, 47.90629959,-122.2819977,WA
KPAH,medium_airport,Barkley Regional Airport,410.0,Paducah,KPAH,PAH,PAH, 37.06079864501953,-88.7738037109375,KY
KPAM,large_airport,Tyndall Air Force Base,17.0,Panama City,KPAM,PAM,PAM, 30.0695991516,-85.57540130619999,FL
KPAN,small_airport,Payson Airport,5157.0,Payson,KPAN,PJB,PAN, 34.256801605225,-111.33899688721,AZ
KPAO,small_airport,Palo Alto Airport of Santa Clara County,4.0,Palo Alto,KPAO,PAO,PAO, 37.461101532,-122.114997864,CA
KPB,seaplane_base,Point Baker Seaplane Base,0.0,Point Baker,KPB,KPB,KPB, 56.3518981934,-133.623001099,AK
KPBF,medium_airport,"Pine Bluff Regional Airport, Grider Field",206.0,Pine Bluff,KPBF,PBF,PBF, 34.1731,-91.9356,AR
KPBG,medium_airport,Plattsburgh International Airport,234.0,Plattsburgh,KPBG,PBG,PBG, 44.650901794433594,-73.46810150146484,NY
KPBI,large_airport,Palm Beach International Airport,19.0,West Palm Beach,KPBI,PBI,PBI, 26.68320083618164,-80.09559631347656,FL
KPBX,small_airport,Pike County-Hatcher Field,1473.0,Pikeville,KPBX,PVL,PBX, 37.5617981,-82.56639862,KY
KPDC,small_airport,Prairie Du Chien Municipal Airport,661.0,Prairie Du Chien,KPDC,PCD,PDC, 43.019298553467,-91.12370300293,WI
KPDK,medium_airport,DeKalb Peachtree Airport,1003.0,Atlanta,KPDK,PDK,PDK, 33.8755989075,-84.3020019531,GA
KPDT,medium_airport,Eastern Oregon Regional At Pendleton Airport,1497.0,Pendleton,KPDT,PDT,PDT, 45.695098877,-118.841003418,OR
KPDX,large_airport,Portland International Airport,31.0,Portland,KPDX,PDX,PDX, 45.58869934,-122.5979996,OR
KPEQ,small_airport,Pecos Municipal Airport,2613.0,Pecos,KPEQ,PEQ,PEQ, 31.382400512695,-103.51100158691,TX
KPGA,medium_airport,Page Municipal Airport,4316.0,Page,KPGA,PGA,PGA, 36.92610168,-111.447998,AZ
KPGD,small_airport,Charlotte County Airport,26.0,Punta Gorda,KPGD,PGD,PGD, 26.92020035,-81.9905014,FL
KPGR,small_airport,Kirk Field,290.0,Paragould,KPGR,PGR,PGR, 36.06290054,-90.50779724,AR
KPGV,medium_airport,Pitt Greenville Airport,26.0,Greenville,KPGV,PGV,PGV, 35.6352005,-77.38529968,NC
KPHD,small_airport,Harry Clever Field,894.0,New Philadelphia,KPHD,PHD,PHD, 40.470901489258,-81.419700622559,OH
KPHF,large_airport,Newport News Williamsburg International Airport,42.0,Newport News,KPHF,PHF,PHF, 37.13190079,-76.49299622,VA
KPHH,small_airport,Robert F Swinnie Airport,26.0,Andrews,KPHH,ADR,PHH, 33.4516983032,-79.5261993408,SC
KPHK,small_airport,Palm Beach County Glades Airport,16.0,Pahokee,KPHK,PHK,PHK, 26.78499985,-80.69339752,FL
KPHL,large_airport,Philadelphia International Airport,36.0,Philadelphia,KPHL,PHL,PHL, 39.87189865112305,-75.24109649658203,PA
KPHN,small_airport,St Clair County International Airport,650.0,Port Huron,KPHN,PHN,PHN, 42.9109993,-82.52890015,MI
KPHP,small_airport,Philip Airport,2207.0,Philip,KPHP,PHP,PHP, 44.048599243164,-101.59899902344,SD
KPHT,small_airport,Henry County Airport,580.0,Paris,KPHT,PHT,PHT, 36.338199615499995,-88.38289642330001,TN
KPHX,large_airport,Phoenix Sky Harbor International Airport,1135.0,Phoenix,KPHX,PHX,PHX, 33.43429946899414,-112.01200103759766,AZ
KPIA,large_airport,General Wayne A. Downing Peoria International Airport,660.0,Peoria,KPIA,PIA,PIA, 40.664199829100006,-89.6932983398,IL
KPIB,medium_airport,Hattiesburg Laurel Regional Airport,298.0,Hattiesburg/Laurel,KPIB,PIB,PIB, 31.467100143432617,-89.33709716796875,MS
KPIE,medium_airport,St Petersburg Clearwater International Airport,11.0,St Petersburg-Clearwater,KPIE,PIE,PIE, 27.91020012,-82.68740082,FL
KPIH,medium_airport,Pocatello Regional Airport,4452.0,Pocatello,KPIH,PIH,PIH, 42.9098014831543,-112.59600067138672,ID
KPIM,small_airport,Harris County Airport,902.0,Pine Mountain,KPIM,PIM,PIM, 32.8406982422,-84.8824005127,GA
KPIR,medium_airport,Pierre Regional Airport,1744.0,Pierre,KPIR,PIR,PIR, 44.38270187,-100.2860031,SD
KPIT,large_airport,Pittsburgh International Airport,1203.0,Pittsburgh,KPIT,PIT,PIT, 40.49150085,-80.23290253,PA
KPKB,medium_airport,Mid Ohio Valley Regional Airport,858.0,Parkersburg,KPKB,PKB,PKB, 39.34510040283203,-81.43920135498047,WV
KPKD,small_airport,Park Rapids Municipal Konshok Field,1445.0,Park Rapids,KPKD,PKD,PKD, 46.9006,-95.073095,MN
KPKF,small_airport,Park Falls Municipal Airport,1500.0,Park Falls,KPKF,PKF,PKF, 45.955001831055,-90.42440032959,WI
KPLB,closed,Clinton County Airport,371.0,Plattsburgh,KPLB,PLB,PLB, 44.6875,-73.52449798583984,NY
KPLK,small_airport,M. Graham Clark Downtown Airport,940.0,Branson / Hollister,KPLK,PLK,PLK, 36.62590027,-93.22889709,MO
KPLN,medium_airport,Pellston Regional Airport of Emmet County Airport,721.0,Pellston,KPLN,PLN,PLN, 45.57089996,-84.79669952,MI
KPLR,small_airport,St Clair County Airport,485.0,Pell City,KPLR,PLR,PLR, 33.558799743652,-86.249099731445,AL
KPMB,small_airport,Pembina Municipal Airport,795.0,Pembina,KPMB,PMB,PMB, 48.9425010681,-97.2407989502,ND
KPMD,medium_airport,Palmdale Regional/USAF Plant 42 Airport,2543.0,Palmdale,KPMD,PMD,PMD, 34.62939835,-118.0849991,CA
KPMH,small_airport,Greater Portsmouth Regional Airport,663.0,Portsmouth,KPMH,PMH,PMH, 38.8404998779,-82.84729766850002,OH
KPMP,small_airport,Pompano Beach Airpark,19.0,Pompano Beach,KPMP,PPM,PMP, 26.247100830078,-80.111099243164,FL
KPNA,medium_airport,Ralph Wenz Field,7102.0,Pinedale,KPNA,PWY,PNA, 42.79550171,-109.8069992,WY
KPNC,medium_airport,Ponca City Regional Airport,1008.0,Ponca City,KPNC,PNC,PNC, 36.73199844,-97.09980011,OK
KPNE,medium_airport,Northeast Philadelphia Airport,120.0,Philadelphia,KPNE,PNE,PNE, 40.081902,-75.010597,PA
KPNN,small_airport,Princeton Municipal Airport,266.0,Princeton,KPNN,PNN,PNN, 45.200698852539,-67.564399719238,ME
KPNS,medium_airport,Pensacola Regional Airport,121.0,Pensacola,KPNS,PNS,PNS, 30.473400115967,-87.186599731445,FL
KPOB,medium_airport,Pope Field,217.0,Fayetteville,KPOB,POB,POB, 35.1708984375,-79.014503479004,NC
KPOC,small_airport,Brackett Field,1011.0,La Verne,KPOC,POC,POC, 34.091598510742,-117.78199768066,CA
KPOE,medium_airport,Polk Army Air Field,330.0,Fort Polk,KPOE,POE,POE, 31.0447998,-93.1917038,LA
KPOF,small_airport,Poplar Bluff Municipal Airport,331.0,Poplar Bluff,KPOF,POF,POF, 36.773899078369,-90.324897766113,MO
KPOU,medium_airport,Dutchess County Airport,165.0,Poughkeepsie,KPOU,POU,POU, 41.6265983581543,-73.88420104980469,NY
KPOY,small_airport,Powell Municipal Airport,5092.0,Powell,KPOY,POY,POY, 44.867198944092,-108.79299926758,WY
KPPA,small_airport,Perry Lefors Field,3245.0,Pampa,KPPA,PPA,PPA, 35.612998962402,-100.99600219727,TX
KPPF,small_airport,Tri-City Airport,900.0,Parsons,KPPF,PPF,PPF, 37.32989883,-95.5062027,KS
KPPO,small_airport,La Porte Municipal Airport,812.0,La Porte,KPPO,LPO,PPO, 41.5724983215,-86.73449707030001,IN
KPQI,medium_airport,Northern Maine Regional Airport at Presque Isle,534.0,Presque Isle,KPQI,PQI,PQI, 46.68899918,-68.0447998,ME
KPQL,small_airport,Trent Lott International Airport,17.0,Pascagoula,KPQL,PGL,PQL, 30.462799072266,-88.529197692871,MS
KPR,seaplane_base,Port Williams Seaplane Base,0.0,Port Williams,KPR,KPR,KPR, 58.4901008606,-152.582000732,AK
KPRB,medium_airport,Paso Robles Municipal Airport,840.0,Paso Robles,KPRB,PRB,PRB, 35.67290115,-120.6269989,CA
KPRC,medium_airport,Ernest A. Love Field,5045.0,Prescott,KPRC,PRC,PRC, 34.65449905,-112.4199982,AZ
KPRO,small_airport,Perry Municipal Airport,1013.0,Perry,KPRO,PRO,PRO, 41.82799911,-94.15989685,IA
KPRX,medium_airport,Cox Field,547.0,Paris,KPRX,PRX,PRX, 33.636600494385,-95.450798034668,TX
KPSC,medium_airport,Tri Cities Airport,410.0,Pasco,KPSC,PSC,PSC, 46.26470184326172,-119.11900329589844,WA
KPSF,small_airport,Pittsfield Municipal Airport,1194.0,Pittsfield,KPSF,PSF,PSF, 42.4268,-73.2929,MA
KPSK,small_airport,New River Valley Airport,2105.0,Dublin,KPSK,PSK,PSK, 37.137298583984,-80.678497314453,VA
KPSM,medium_airport,Portsmouth International at Pease Airport,100.0,Portsmouth,KPSM,PSM,PSM, 43.0778999329,-70.8233032227,NH
KPSN,small_airport,Palestine Municipal Airport,423.0,Palestine,KPSN,PSN,PSN, 31.779699325562,-95.706298828125,TX
KPSO,small_airport,Stevens Field,7664.0,Pagosa Springs,KPSO,PGO,PSO, 37.28630066,-107.0559998,CO
KPSP,medium_airport,Palm Springs International Airport,477.0,Palm Springs,KPSP,PSP,PSP, 33.8297004699707,-116.50700378417969,CA
KPSX,small_airport,Palacios Municipal Airport,14.0,Palacios,KPSX,PSX,PSX, 28.727500915527,-96.250999450684,TX
KPTB,small_airport,Dinwiddie County Airport,193.0,Petersburg,KPTB,PTB,PTB, 37.183799743652,-77.507400512695,VA
KPTK,medium_airport,Oakland County International Airport,980.0,Pontiac,KPTK,PTK,PTK, 42.665500640869,-83.420097351074,MI
KPTN,small_airport,Harry P Williams Memorial Airport,9.0,Patterson,KPTN,PTN,PTN, 29.709499359131,-91.338996887207,LA
KPTT,small_airport,Pratt Regional Airport,1953.0,Pratt,KPTT,PTT,PTT, 37.70159912,-98.74690247,KS
KPTV,small_airport,Porterville Municipal Airport,442.0,Porterville,KPTV,PTV,PTV, 36.029598236084,-119.06300354004,CA
KPTW,small_airport,Heritage Field,309.0,Pottstown,KPTW,PTW,PTW, 40.239601,-75.556702,PA
KPUB,small_airport,Pueblo Memorial Airport,4726.0,Pueblo,KPUB,PUB,PUB, 38.289100646972656,-104.49700164794922,CO
KPUC,small_airport,Carbon County Regional/Buck Davis Field,5957.0,Price,KPUC,PUC,PUC, 39.61389923,-110.7509995,UT
KPUW,medium_airport,Pullman Moscow Regional Airport,2556.0,Pullman/Moscow,KPUW,PUW,PUW, 46.7439,-117.110001,WA
KPVC,small_airport,Provincetown Municipal Airport,9.0,Provincetown,KPVC,PVC,PVC, 42.0718994141,-70.2213973999,MA
KPVD,medium_airport,Theodore Francis Green State Airport,55.0,Providence,KPVD,PVD,PVD, 41.732601165771484,-71.42040252685547,RI
KPVF,small_airport,Placerville Airport,2585.0,Placerville,KPVF,PVF,PVF, 38.724201202393,-120.75299835205,CA
KPVU,medium_airport,Provo Municipal Airport,4497.0,Provo,KPVU,PVU,PVU, 40.219200134277,-111.72299957275,UT
KPVW,small_airport,Hale County Airport,3374.0,Plainview,KPVW,PVW,PVW, 34.168098449707,-101.71700286865,TX
KPVZ,closed,Casement Airport,699.0,Plainesville,KPVZ,PVZ,PVZ, 41.73360061649999,-81.21920013430001,OH
KPWA,small_airport,Wiley Post Airport,1300.0,Oklahoma City,KPWA,PWA,PWA, 35.53419876,-97.64710236,OK
KPWD,small_airport,Sher-Wood Airport,2250.0,Plentywood,KPWD,PWD,PWD, 48.790298461914,-104.53399658203,MT
KPWK,medium_airport,Chicago Executive Airport,647.0,Chicago/Prospect Heights/Wheeling,KPWK,PWK,PWK, 42.114222,-87.901494,IL
KPWM,large_airport,Portland International Jetport Airport,76.0,Portland,KPWM,PWM,PWM, 43.64619827,-70.30930328,ME
KPWT,medium_airport,Bremerton National Airport,444.0,Bremerton,KPWT,PWT,PWT, 47.490200042725,-122.76499938965,WA
KPY,seaplane_base,Port Bailey Seaplane Base,0.0,Port Bailey,KPY,KPY,KPY, 57.930099487300005,-153.041000366,AK
KPYM,small_airport,Plymouth Municipal Airport,148.0,Plymouth,KPYM,PYM,PYM, 41.909,-70.728798,MA
KQA,seaplane_base,Akutan Seaplane Base,,Akutan,KQA,KQA,KQA, 54.1337704415,-165.778895617,AK
KRAC,small_airport,John H Batten Airport,674.0,Racine,KRAC,RAC,RAC, 42.7606010437,-87.8152008057,WI
KRAL,medium_airport,Riverside Municipal Airport,819.0,Riverside,KRAL,RAL,RAL, 33.95190048,-117.4449997,CA
KRAP,medium_airport,Rapid City Regional Airport,3204.0,Rapid City,KRAP,RAP,RAP, 44.0452995300293,-103.05699920654297,SD
KRBD,small_airport,Dallas Executive Airport,660.0,Dallas,KRBD,RBD,RBD, 32.6809005737,-96.8682022095,TX
KRBG,small_airport,Roseburg Regional Airport,529.0,Roseburg,KRBG,RBG,RBG, 43.238800048799995,-123.356002808,OR
KRBL,medium_airport,Red Bluff Municipal Airport,352.0,Red Bluff,KRBL,RBL,RBL, 40.1506996155,-122.251998901,CA
KRBW,small_airport,Lowcountry Regional Airport,101.0,Walterboro,KRBW,RBW,RBW, 32.921001434299995,-80.6406021118,SC
KRCA,medium_airport,Ellsworth Air Force Base,3276.0,Rapid City,KRCA,RCA,RCA, 44.14500046,-103.1039963,SD
KRCK,small_airport,H H Coffield Regional Airport,474.0,Rockdale,KRCK,RCK,RCK, 30.6315994263,-96.9897003174,TX
KRCR,small_airport,Fulton County Airport,790.0,Rochester,KRCR,RCR,RCR, 41.065601348899996,-86.18170166019999,IN
KRCT,small_airport,Nartron Field,1055.0,Reed City,KRCT,RCT,RCT, 43.9000015259,-85.5167007446,MI
KRDD,medium_airport,Redding Municipal Airport,505.0,Redding,KRDD,RDD,RDD, 40.50899887,-122.2929993,CA
KRDG,medium_airport,Reading Regional Carl A Spaatz Field,344.0,Reading,KRDG,RDG,RDG, 40.378501892089844,-75.96520233154297,PA
KRDM,medium_airport,Roberts Field,3080.0,Redmond,KRDM,RDM,RDM, 44.2541008,-121.1500015,OR
KRDR,medium_airport,Grand Forks Air Force Base,913.0,Grand Forks,KRDR,RDR,RDR, 47.961101532,-97.4011993408,ND
KRDU,large_airport,Raleigh Durham International Airport,435.0,Raleigh/Durham,KRDU,RDU,RDU, 35.877601623535156,-78.7874984741211,NC
KREO,small_airport,Rome State Airport,4053.0,Rome,KREO,REO,REO, 42.5777015686,-117.885002136,OR
KRFD,large_airport,Chicago Rockford International Airport,742.0,Chicago/Rockford,KRFD,RFD,RFD, 42.19540023803711,-89.09719848632812,IL
KRHI,medium_airport,Rhinelander Oneida County Airport,1624.0,Rhinelander,KRHI,RHI,RHI, 45.63119888305664,-89.46749877929688,WI
KRHV,small_airport,Reid-Hillview Airport of Santa Clara County,135.0,San Jose,KRHV,RHV,RHV, 37.332901001,-121.819000244,CA
KRIC,large_airport,Richmond International Airport,167.0,Richmond,KRIC,RIC,RIC, 37.50519943237305,-77.3197021484375,VA
KRIL,medium_airport,Garfield County Regional Airport,5548.0,Rifle,KRIL,RIL,RIL, 39.526299,-107.726997,CO
KRIV,medium_airport,March ARB Airport,1536.0,Riverside,KRIV,RIV,RIV, 33.880699,-117.259003,CA
KRIW,medium_airport,Riverton Regional Airport,5525.0,Riverton,KRIW,RIW,RIW, 43.064201355,-108.459999084,WY
KRKD,small_airport,Knox County Regional Airport,56.0,Rockland,KRKD,RKD,RKD, 44.06010056,-69.09919739,ME
KRKP,small_airport,Aransas County Airport,24.0,Rockport,KRKP,RKP,RKP, 28.0867996216,-97.0446014404,TX
KRKS,medium_airport,Southwest Wyoming Regional Airport,6764.0,Rock Springs,KRKS,RKS,RKS, 41.5942,-109.065001,WY
KRKW,small_airport,Rockwood Municipal Airport,1664.0,Rockwood,KRKW,RKW,RKW, 35.9222984314,-84.6896972656,TN
KRME,medium_airport,Griffiss International Airport,504.0,Rome,KRME,RME,RME, 43.23379898,-75.40699768,NY
KRMG,medium_airport,Richard B Russell Airport,644.0,Rome,KRMG,RMG,RMG, 34.3506011963,-85.15799713130001,GA
KRNC,small_airport,Warren County Memorial Airport,1032.0,Mc Minnville,KRNC,RNC,RNC, 35.69869995,-85.84380341,TN
KRND,large_airport,Randolph Air Force Base,761.0,Universal City,KRND,RND,RND, 29.52969933,-98.27890015,TX
KRNO,large_airport,Reno Tahoe International Airport,4415.0,Reno,KRNO,RNO,RNO, 39.49909973144531,-119.76799774169922,NV
KRNT,small_airport,Renton Municipal Airport,32.0,Renton,KRNT,RNT,RNT, 47.4930992126,-122.216003418,WA
KROA,large_airport,RoanokeâBlacksburg Regional Airport,1175.0,Roanoke,KROA,ROA,ROA, 37.3255,-79.975403,VA
KROC,large_airport,Greater Rochester International Airport,559.0,Rochester,KROC,ROC,ROC, 43.118900299072266,-77.67240142822266,NY
KROG,small_airport,Rogers Municipal Airport-Carter Field,1359.0,Rogers,KROG,ROG,ROG, 36.37229919,-94.10690308,AR
